SYST_TRAJ_ID,FLPL_CALL_SIGN,FLPL_NUMB,FLPL_AIRC_TYPE,REQS_FLGT_LEVL,FLPL_DEPR_AIRP,FLPL_ARRV_AIRP,TRANSIT,MODES_ADRESS,FILE_DATE,frontiere_algerienne,premier_plot
202403210001768,DLH99H,597379.0,A319,,EDDM,LFML,,3958146.0,20240321,False,0644
202403210003370,AAL732,623994.0,B772,,KCLT,EGLL,,11163615.0,20240321,False,0814
202403210004421,THY1RV,610171.0,A359,,LTFM,EGLL,,4960494.0,20240321,False,0852
202403210006584,MODEA_4611,,,,,,,,20240321,False,1001
202403210010502,DLH9TK,612349.0,E190,,EDDF,EPGD,,3953765.0,20240321,False,1214
202403210011264,DLH992,619368.0,A320,,EDDF,EHAM,,3958447.0,20240321,False,1241
202403210013067,FJAOE,,,,,,,3757692.0,20240321,False,1336
202403210014244,N5ZY,,,,,,,10893204.0,20240321,False,1407
202403210014464,SWR755,597354.0,E190,,ELLX,LSZH,,4921854.0,20240321,False,1414
202403210015664,DLH285,,,,,,,3958605.0,20240321,False,1447
202403210015670,FGLVN,,,,,,,3747501.0,20240321,False,1446
202403210018812,OKMXM,626908.0,PC12,,LKPR,LEBB,,4838104.0,20240321,False,1626
202403210020351,AFR87GP,598317.0,E190,,LFBP,LFPG,,3769713.0,20240321,False,1722
202403210020989,TRA4J,599059.0,B738,,EHRD,LOWS,,4735310.0,20240321,False,1753
202403210021359,EJU12GW,617709.0,A21N,,LPPT,LFPG,,4458001.0,20240321,False,1816
202403210004323,WZZ58,618048.0,A21N,,EGGW,LHBP,,4661166.0,20240321,False,0849
202403210006827,SWR9VK,614019.0,BCS3,,LIPE,LSZH,,4921340.0,20240321,False,1008
202403210007331,MODEA_4251,,,,,,,,20240321,False,1021
202403210008074,FGIJO,,,,,,,3744046.0,20240321,False,1048
202403210009009,DLH506D,625646.0,B748,,EDDF,SBGR,,3951413.0,20240321,False,1119
202403210009035,TRA6215,626172.0,B738,,EHEH,GCTS,,4738137.0,20240321,False,1120
202403210009066,SHADOW,,,,,,,10738550.0,20240321,False,1121
202403210009775,AFR62LV,598829.0,A320,,LFPG,LFML,,3769769.0,20240321,False,1148
202403210012001,EZY73VV,602408.0,A320,,EGGD,LIRF,,4221587.0,20240321,False,1304
202403210013984,FJGQH,,,,,,,3696444.0,20240321,False,1359
202403210014745,NJE243F,621595.0,C68A,,LGAV,LSZH,,4797067.0,20240321,False,1422
202403210019224,OEFLO,564467.0,C25A,,LEBB,LSZH,,4459411.0,20240321,False,1641
202403210019925,CFE39M,600311.0,E190,,EDDB,EGLC,,4225435.0,20240321,False,1706
202403210020404,ITY1548,601940.0,A320,,LIML,LIEE,,5024000.0,20240321,False,1725
202403210020510,VLG59KD,612569.0,A320,,LEBL,LEMH,,3424409.0,20240321,False,1729
202403210002637,EZY70YE,617136.0,A319,,EGGP,LPFR,,4216376.0,20240321,False,0739
202403210003384,3AMIA,,,,,,,5062736.0,20240321,False,0812
202403210003398,FHDGH,,,,,,,3771591.0,20240321,False,0815
202403210003616,WUK162,621114.0,A21N,,EGKK,LFMN,,4227034.0,20240321,False,0824
202403210004832,VJH544,623944.0,E550,,EIME,EBBR,,3966348.0,20240321,False,0906
202403210006133,DLH31X,616428.0,A319,,LFMN,EDDF,,3958156.0,20240321,False,0948
202403210007757,MODEA_3606,,,,,,,,20240321,False,1038
202403210009448,VLG5UC,606763.0,A321,,LEBL,EBBR,,3429210.0,20240321,False,1136
202403210010912,FMGAF,,,,,,,2396745.0,20240321,False,1228
202403210012024,DEFPY,628131.0,DA40,,EBAW,EBAW,,4002682.0,20240321,False,1305
202403210014009,FHMEP,,,,,,,3780751.0,20240321,False,1401
202403210014397,EZY89MK,609277.0,A319,,GMAD,EGKK,,4219673.0,20240321,False,1412
202403210015199,ECEMZ,,,,,,,3420821.0,20240321,False,1435
202403210015396,MODEA_7000,,,,,,,,20240321,False,1440
202403210015793,CCA855,624335.0,A359,,ZBAA,EGLL,,7872019.0,20240321,False,1451
202403210019622,SAMU86,,,,,,,3780808.0,20240321,False,1655
202403210023939,ETH501,629063.0,B788,,KIAD,HAAB,,262279.0,20240321,False,2112
202403210024540,TAY2TN,600022.0,B734,,EGSS,EBLG,,4458336.0,20240321,False,2246
202403210000948,OEFEG,596695.0,C25M,,LIPB,LEBB,,4459960.0,20240321,False,0546
202403210001276,EWG3V,595003.0,A320,,EDDH,LEMG,,3954419.0,20240321,False,0612
202403210001277,WUK7420,597125.0,A21N,,EGKK,LFLL,,4227137.0,20240321,False,0612
202403210001667,CFG2144,572926.0,A339,,MDSD,EDDF,,3963457.0,20240321,False,0637
202403210003912,HBCXQ,,,,,,,4917166.0,20240321,False,0835
202403210004551,EZY87DP,618197.0,A320,,EGKK,LKPR,,4226919.0,20240321,False,0856
202403210006323,DLH283,615409.0,A320,,LIPE,EDDF,,3958448.0,20240321,False,0953
202403210007413,VJT486,623230.0,CL35,,LFMD,LSZH,,5054696.0,20240321,False,1026
202403210008913,N197TF,,,,,,,10585051.0,20240321,False,1115
202403210011340,IMIAK,,,,,,,3147930.0,20240321,False,1244
202403210011366,AAC761,,,,,,,4198129.0,20240321,False,1245
202403210013098,JSG821,622582.0,C650,,LIML,LFPB,,4665300.0,20240321,False,1337
202403210016959,MODEA_4721,,,,,,,,20240321,False,1525
202403210016980,FHBFO,,,,,,,3769518.0,20240321,False,1526
202403210017254,OOSTB,,,,,,,4509314.0,20240321,False,1535
202403210021237,EJU687H,603122.0,A319,,LFBO,LFRN,,4456606.0,20240321,False,1807
202403210022393,BAW34V,609616.0,A319,,LKPR,EGLL,,4196989.0,20240321,False,1921
202403210002866,MODEA_7000,,,,,,,,20240321,False,0752
202403210004687,BAW430,603287.0,A319,,EGLL,EHAM,,4197722.0,20240321,False,0901
202403210005306,EJM136,622089.0,FA7X,,KBFI,LFPB,,11137283.0,20240321,False,0921
202403210007580,NFA011,591836.0,C650,,LPPT,EKYT,,4569473.0,20240321,False,1032
202403210008451,UAE36P,606670.0,A388,,OMDB,LSZH,,9003246.0,20240321,False,1101
202403210010076,EZY20MF,604042.0,A319,,EGKK,EHAM,,4217702.0,20240321,False,1159
202403210016284,SWR5KP,607332.0,BCS3,,EHAM,LSZH,,4921336.0,20240321,False,1505
202403210019319,DLH2ME,617490.0,CRJ9,,EDDF,ELLX,,3952069.0,20240321,False,1644
202403210019581,MBU6449,600883.0,A20N,,GCTS,EDDH,,5312882.0,20240321,False,1654
202403210020934,EZY62QV,604637.0,A20N,,EGGW,LIMC,,4224362.0,20240321,False,1750
202403210022277,EAI38AP,622261.0,AT76,,EIDW,EGHI,,5024474.0,20240321,False,1913
202403210022452,CCM76XG,605009.0,AT76,,LFMN,LFKB,,3792192.0,20240321,False,1925
202403210023459,MODEA_300,,,,,,,,20240321,False,2030
202403210024628,BCS8AA,615209.0,A306,,LIMC,EBBR,,3953706.0,20240321,False,2326
202403210000068,XENON01,,,,,,,131375.0,20240321,False,0835
202403210002286,BEL8HW,615076.0,A319,,ESGG,EBBR,,4509292.0,20240321,False,0717
202403210002734,FJRVX,,,,,,,3742684.0,20240321,False,0745
202403210003323,FHCMD,,,,,,,3770755.0,20240321,False,0813
202403210003547,PROVA22,,,,,,,3276543.0,20240321,False,0821
202403210005284,MODEA_1641,,,,,,,,20240321,False,0921
202403210007350,HBZFM,,,,,,,4932242.0,20240321,False,1023
202403210009262,TOM6MG,609258.0,B38M,,EGCC,HESH,,4224634.0,20240321,False,1129
202403210009755,DLH4NK,599917.0,A320,,EDDH,EDDF,,3958442.0,20240321,False,1148
202403210010345,HBFKM,,,,,,,4918852.0,20240321,False,1209
202403210011044,TAM8084,624343.0,B77W,,SBGR,EGLL,,14977961.0,20240321,False,1234
202403210011435,OONCB,,,,,,,4503650.0,20240321,False,1247
202403210012508,MODEA_7000,,,,,,,,20240321,False,1320
202403210016305,FGDGP,,,,,,,3738831.0,20240321,False,1506
202403210017751,BAW108,626163.0,B78X,,OMDB,EGLL,,4225778.0,20240321,False,1550
202403210018648,DLH3KF,608420.0,A320,,EDDM,EDDL,,3958499.0,20240321,False,1620
202403210019660,MODEA_3413,,,,,,,,20240321,False,1657
202403210021211,OOXLS,594822.0,C56X,,LIRQ,EHAM,,4514195.0,20240321,False,1806
202403210022482,RYR64TJ,604536.0,B738,,EIDW,LIMC,,5023553.0,20240321,False,1928
202403210001252,AEA6006,614149.0,B738,,LEPA,LEBL,,3425475.0,20240321,False,0602
202403210001731,SAS95T,605772.0,A20N,,ESSA,LEMG,,5025090.0,20240321,False,0642
202403210001763,BCS48D,616225.0,A306,,LIMC,LIRN,,3953706.0,20240321,False,0644
202403210005487,AFR51BN,615471.0,A320,,LFLL,LFPG,,3769769.0,20240321,False,0927
202403210010435,PHWMA,,,,,,,4737055.0,20240321,False,1212
202403210012607,FGOVC,,,,,,,3750562.0,20240321,False,1323
202403210013644,FHODV,,,,,,,3782773.0,20240321,False,1352
202403210014217,IE277,,,,,,,3268586.0,20240321,False,1406
202403210014441,PGT7TD,626187.0,A21N,,LTFJ,EDDS,,4966482.0,20240321,False,1413
202403210015156,AFR175,624365.0,B789,,MMMX,LFPG,,3785761.0,20240321,False,1433
202403210017099,FBTFN,,,,,,,3689645.0,20240321,False,1530
202403210017496,FJJDI,,,,,,,3684476.0,20240321,False,1541
202403210020138,FHNNY,,,,,,,3782072.0,20240321,False,1714
202403210022138,THY6FN,631277.0,A333,,LSZH,LTFM,,4960737.0,20240321,False,1904
202403210022273,RYR447B,613107.0,B38M,,LIRP,LICJ,,5055691.0,20240321,False,1913
202403210022589,BELIGOUY,,,,,,,3906337.0,20240321,False,1936
202403210023745,DLH376,615743.0,CRJ9,,EDDF,EDNY,,3952079.0,20240321,False,2052
202403210024477,SRR6119,609008.0,B762,,EDDM,EDDK,,4574793.0,20240321,False,2226
202403210000087,SPFPM,,,,,,,4756972.0,20240321,False,0000
202403210000295,DLH577,595125.0,A343,,FACT,EDDF,,3958010.0,20240321,True,0252
202403210002228,IBE30YR,607919.0,A20N,,LEBL,LEMD,,3437260.0,20240321,False,0715
202403210002549,HBZWJ,,,,,,,4932681.0,20240321,False,0733
202403210004094,EIN38A,618159.0,A21N,,EINN,EGLL,,5024723.0,20240321,False,0840
202403210004314,VLG1WA,611607.0,A321,,EDDL,LEBL,,3425945.0,20240321,False,0848
202403210004547,OERAV,,,,,,,1244173.0,20240321,False,0856
202403210005004,FJJWA,,,,,,,3687133.0,20240321,False,0901
202403210005287,BAH17,,,,,,,8995016.0,20240321,False,0921
202403210007687,JAF2647,607284.0,B38M,,GMFO,EHRD,,4502584.0,20240321,False,1035
202403210008686,EXS95C,607370.0,B752,,EGCC,LEAL,,4198521.0,20240321,False,1108
202403210009499,TOM6MG,,,,,,,4224634.0,20240321,False,1138
202403210012491,MEECOAE,627006.0,BE20,,LEPA,LEZG,,3437706.0,20240321,False,1313
202403210015833,SCR168,,,,,,,3993794.0,20240321,False,1453
202403210018168,DLH9WT,,,,,,,3958356.0,20240321,False,1604
202403210020109,BAW46BL,611405.0,A320,,EGLL,LEMD,,4220532.0,20240321,False,1713
202403210020862,EJU10AF,602885.0,A319,,LFLL,EGKK,,4456936.0,20240321,False,1747
202403210021271,EZY430J,613217.0,A319,,EGHI,EGPF,,4217701.0,20240321,False,1810
202403210002277,MODEA_6115,,,,,,,,20240321,False,0717
202403210002478,BAW811,595652.0,A320,,EKCH,EGLL,,4196736.0,20240321,False,0729
202403210003555,FJCZR,,,,,,,3756444.0,20240321,False,0821
202403210003738,ACA870,623774.0,B77W,,CYUL,LFPG,,12589693.0,20240321,False,0828
202403210003742,TAP640,603801.0,A320,,LPPT,EBBR,,4805075.0,20240321,False,0828
202403210005687,FBRVH,,,,,,,3688103.0,20240321,False,0933
202403210006508,DEHTA,,,,,,,4004114.0,20240321,False,0958
202403210008357,DLH9933,,,,,,,3952079.0,20240321,False,1057
202403210010124,BAW396,613971.0,A319,,EGLL,EBBR,,4196532.0,20240321,False,1200
202403210012588,TJD750,622062.0,H25B,,LIRA,LIML,,3146823.0,20240321,False,1323
202403210013871,FJUIZ,,,,,,,3680317.0,20240321,False,1358
202403210014068,FJHKY,,,,,,,3682845.0,20240321,False,1403
202403210017834,FHMOA,,,,,,,3781056.0,20240321,False,1551
202403210018990,EJU4970,612359.0,A319,,GMMX,LFBO,,4456606.0,20240321,False,1632
202403210019808,DEGBW,,,,,,,4002992.0,20240321,False,1702
202403210020636,SAS811,605256.0,A20N,,ENGM,EGLL,,5025243.0,20240321,False,1735
202403210021366,FHVXB,,,,,,,3790561.0,20240321,False,1816
202403210022982,NSZ9GY,606720.0,B38M,,LFPG,EKCH,,4702425.0,20240321,False,2000
202403210023779,MODEA_37,,,,,,,,20240321,False,2056
202403210000959,RYR75ZB,616400.0,B738,,LIME,LATI,,5054955.0,20240321,False,0547
202403210003027,HBZNH,,,,,,,4932445.0,20240321,False,0800
202403210008108,OEKTS,622379.0,P32R,,LOAV,EDDS,,4459968.0,20240321,False,1049
202403210008171,DENGJ,627109.0,DA40,,EBAW,EBAW,,4007841.0,20240321,False,1051
202403210009525,SVA237,608887.0,A320,,OEJN,LSGG,,7405694.0,20240321,False,1139
202403210009808,FHDGO,626993.0,DA40,,LFMT,LFMV,,3771598.0,20240321,False,1149
202403210009949,DLH83U,600451.0,A21N,,LEMD,EDDM,,3957928.0,20240321,False,1154
202403210010404,EJU179G,598756.0,A320,,LFLL,LFRS,,4457132.0,20240321,False,1210
202403210014459,HVN36,601566.0,B789,,EDDF,VVNB,,8945889.0,20240321,False,1414
202403210017160,GAVSP,,,,,,,4200240.0,20240321,False,1531
202403210017573,FPITR,,,,,,,3738843.0,20240321,False,1544
202403210019630,KLM44C,600341.0,E190,,LPPR,EHAM,,4738001.0,20240321,False,1655
202403210020021,DETES,,,,,,,4011854.0,20240321,False,1710
202403210021467,MODEA_2432,,,,,,,,20240321,False,1823
202403210023949,VLG6006,599180.0,A319,,LIRQ,LEBL,,3432840.0,20240321,False,2112
202403210024335,TAY6DN,612978.0,B738,,EDDN,LFPG,,4459757.0,20240321,False,2159
202403210001115,TJT91SZ,615338.0,B190,,LFML,LIMC,,3747242.0,20240321,False,0602
202403210005183,BEL5WE,613304.0,A319,,EBBR,LIML,,4509281.0,20240321,False,0917
202403210005536,RYR58JV,616173.0,B738,,LATI,LIME,,5054955.0,20240321,False,0928
202403210005786,NJE844G,621684.0,F2TH,,EHAM,LEMG,,4788621.0,20240321,False,0936
202403210006998,DLH758,625681.0,A343,,EDDF,VOMM,,3958010.0,20240321,False,1013
202403210009017,DMFRN,,,,,,,4193227.0,20240321,False,1119
202403210010144,BAW541A,604860.0,A320,,LIPE,EGLL,,4215895.0,20240321,False,1201
202403210013012,FHSBC,,,,,,,3786786.0,20240321,False,1335
202403210013075,HUE12P,623514.0,PC12,,LSZR,EHAM,,4918736.0,20240321,False,1336
202403210013137,DIEGO,10001602.0,,,LEPA,EDDG,,4072066.0,20240321,False,1338
202403210015075,QTR3K,608555.0,B788,,LFMN,OTHH,,434368.0,20240321,False,1431
202403210015846,SFS71,628513.0,BE20,,LIBD,LIEO,,4919543.0,20240321,False,1453
202403210018133,FGULA,,,,,,,3756384.0,20240321,False,1603
202403210018225,AME6001,,,,,,,10598298.0,20240321,False,1606
202403210020003,N,,,,,,,3428953.0,20240321,False,1709
202403210021601,ASL73M,608885.0,B738,,LEMG,LYBE,,5258420.0,20240321,False,1830
202403210000275,TAY4BL,605201.0,B734,,EBLG,EDDV,,4456706.0,20240321,False,0241
202403210003121,WMT9089,610149.0,A321,,LIME,LROP,,4661095.0,20240321,False,0804
202403210004121,MODEA_4611,,,,,,,,20240321,False,0841
202403210004509,EXS2B,599604.0,B738,,EGNM,GCTS,,4223350.0,20240321,False,0855
202403210006612,NSZ2909,608801.0,B38M,,LEAL,EFHK,,4901516.0,20240321,False,1001
202403210010280,FGIIS,,,,,,,3744018.0,20240321,False,1206
202403210011337,EFW4TM,599433.0,A320,,LIPX,EGKK,,4197349.0,20240321,False,1244
202403210012667,THY8VC,605845.0,A333,,LTFM,LEMD,,4960740.0,20240321,False,1325
202403210012761,FHRON,,,,,,,3786189.0,20240321,False,1327
202403210013483,NITRO13,,,,,,,4176735.0,20240321,False,1347
202403210013889,AFR356,627675.0,B772,,LFPG,CYYZ,,3754476.0,20240321,False,1358
202403210013918,EIN7GH,610480.0,A320,,GCRR,EIDW,,5022410.0,20240321,False,1359
202403210016977,MUS21,,,,,,,3896815.0,20240321,False,1526
202403210017767,SVA124,607345.0,B78X,,EGCC,OEJN,,7407025.0,20240321,False,1550
202403210018532,MODEA_4450,,,,,,,,20240321,False,1617
202403210022522,DLH2WL,627658.0,A21N,,EDDM,EDDF,,3957936.0,20240321,False,1931
202403210024584,ELY398,608918.0,B739,,LEMD,LLBG,,7569490.0,20240321,False,2303
202403210000745,TUI2KM,597759.0,B738,,EDDL,LEPA,,3950958.0,20240321,False,0523
202403210004737,NAK747,625978.0,TB20,,LFGJ,LFLN,,3755781.0,20240321,False,0903
202403210005164,EZY74PZ,616995.0,A320,,EGKK,LFML,,4226913.0,20240321,False,0917
202403210005271,PVD41Q,593130.0,E55P,,LEGE,LPFR,,3989269.0,20240321,False,0920
202403210005601,MODEA_27,,,,,,,,20240321,False,0931
202403210007714,MODEA_7040,,,,,,,,20240321,False,1032
202403210007813,KLM86N,604143.0,B738,,LEBL,EHAM,,4735281.0,20240321,False,1040
202403210007878,MODEA_32,,,,,,,,20240321,False,1042
202403210008475,FHAOE,,,,,,,3768772.0,20240321,False,1101
202403210009285,ECNTH,,,,,,,3437335.0,20240321,False,1129
202403210009868,VLG4PJ,606428.0,A320,,LEBL,GCXO,,3425611.0,20240321,False,1152
202403210009940,URPARV,,,,,,,5276876.0,20240321,False,1154
202403210011404,MODEA_3420,,,,,,,,20240321,False,1246
202403210012115,FHJOV,,,,,,,3778005.0,20240321,False,1308
202403210017467,WZZ42,600239.0,A320,,EDLW,LYBE,,5055610.0,20240321,False,1541
202403210019692,FJUNC,,,,,,,3707581.0,20240321,False,1658
202403210020540,AFR1655,612532.0,A320,,DAAG,LFPG,,3746544.0,20240321,False,1731
202403210022855,WMT1767,602985.0,A21N,,LROP,LFLL,,5055487.0,20240321,False,1952
202403210023182,AFR79ZA,608608.0,BCS3,,LFPG,EGCC,,3784099.0,20240321,False,2013
202403210001678,EZS1571,597496.0,A320,,LSGG,EGBB,,4921882.0,20240321,False,0638
202403210001712,AFR68HP,618641.0,A320,,LFBO,LFPO,,3746534.0,20240321,False,0640
202403210005689,HBSFZ,623133.0,DA40,,LFKB,LIMG,,4927523.0,20240321,False,0933
202403210006099,PCH555,596883.0,PC12,,LSZC,ENTO,,4919255.0,20240321,False,0946
202403210007513,RYR7AH,619694.0,B738,,LEMG,EIDW,,5023544.0,20240321,False,1029
202403210007610,ANE26KY,611807.0,AT76,,LEMH,LEPA,,3424972.0,20240321,False,1033
202403210008242,FGMBA,,,,,,,3747872.0,20240321,False,1053
202403210009474,MODEA_7031,,,,,,,,20240321,False,1137
202403210010104,AFR19JU,594211.0,E170,,LFPG,LFMN,,3770088.0,20240321,False,1200
202403210014044,FGYKN,,,,,,,3760461.0,20240321,False,1402
202403210014412,SAMU66,,,,,,,3788264.0,20240321,False,1412
202403210014718,FGEON,,,,,,,3740109.0,20240321,False,1421
202403210016080,MODEA_1767,,,,,,,,20240321,False,1459
202403210018537,FGUXC,,,,,,,3756770.0,20240321,False,1617
202403210019402,DLH5PP,600110.0,CRJ9,,LFSB,EDDM,,3952081.0,20240321,False,1647
202403210021132,EZS48JA,600215.0,A320,,LSGG,EGKK,,4921901.0,20240321,False,1802
202403210021543,AFR72JP,610460.0,E190,,LFSB,LFPG,,3769707.0,20240321,False,1827
202403210001290,EWG1NT,597559.0,A321,,EDDL,GCTS,,3957908.0,20240321,False,0613
202403210001902,TRA78T,604456.0,A21N,,EHAM,LGAV,,4744766.0,20240321,False,0654
202403210006009,HBPPB,,,,,,,4925731.0,20240321,False,0943
202403210007802,ITY1678,604551.0,A319,,LIRQ,LIRF,,5024138.0,20240321,False,1039
202403210009451,AEZ877T,597046.0,AT76,,LIML,LIPY,,4850786.0,20240321,False,1136
202403210009658,BEL8RN,626252.0,A319,,LFML,EBBR,,4509290.0,20240321,False,1144
202403210011084,VOE25SG,610573.0,A320,,LFML,LFRG,,3434056.0,20240321,False,1236
202403210014299,SWR358H,605761.0,E295,,LIRQ,LSZH,,4915858.0,20240321,False,1409
202403210018954,ITY220,615626.0,BCS1,,LIML,EGLC,,5025297.0,20240321,False,1631
202403210019318,DELIT,,,,,,,4006551.0,20240321,False,1644
202403210020519,HAT232P,621962.0,B734,,EGKK,LFPO,,5054693.0,20240321,False,1730
202403210021756,RYR4FM,,,,,,,5055481.0,20240321,False,1840
202403210021936,RYR18NH,604821.0,B738,,LBSF,LEBL,,5024017.0,20240321,False,1851
202403210022291,RYR80ZA,601153.0,B38M,,LEMG,EKBI,,5055306.0,20240321,False,1914
202403210024230,BCS20D,620940.0,A306,,LFSB,EDDP,,3953709.0,20240321,False,2144
202403210000719,QTR9G,622986.0,A359,,OTHH,LSZH,,434410.0,20240321,False,0519
202403210002966,TJT37WP,615291.0,B190,,LFRN,LFBO,,3747235.0,20240321,False,0757
202403210004266,FHFFI,,,,,,,3773608.0,20240321,False,0847
202403210005717,EJU473X,618996.0,A320,,LFMN,LFPO,,4456531.0,20240321,False,0934
202403210006306,SWR8KG,594221.0,E290,,LSZH,EGLL,,4915857.0,20240321,False,0953
202403210009459,FGSBR,,,,,,,3754033.0,20240321,False,1136
202403210009854,DLH1745,599293.0,A320,,DTTA,EDDM,,3958439.0,20240321,False,1151
202403210009970,VLG84TR,613775.0,A320,,LEBL,LFPG,,3425942.0,20240321,False,1155
202403210010792,GBKVG,,,,,,,4202631.0,20240321,False,1225
202403210011998,RYR846T,599038.0,B38M,,LIME,LEMG,,5055309.0,20240321,False,1304
202403210014134,FHDMM,629744.0,DA42,,LFMT,LFTW,,3771788.0,20240321,False,1405
202403210015964,MODEA_4432,,,,,,,,20240321,False,1456
202403210016187,MODEA_1231,,,,,,,,20240321,False,1502
202403210017747,OOACC,594888.0,C25A,,EBKT,EBAW,,4490339.0,20240321,False,1549
202403210018371,LOG94JP,600770.0,E145,,EGHI,EGPF,,4196367.0,20240321,False,1611
202403210021180,BTI2YH,599314.0,BCS3,,EETN,EBBR,,5254412.0,20240321,False,1805
202403210000934,PEA302,565050.0,E55P,,LFLB,EGLC,,3774948.0,20240321,False,0545
202403210001530,OYO10,625107.0,C510,,LFLY,LFRS,,3776588.0,20240321,False,0630
202403210001775,DJT101,623322.0,A21N,,KEWR,LFPO,,3781710.0,20240321,False,0644
202403210001911,MODEA_7000,,,,,,,,20240321,False,0655
202403210002073,CTN456,609830.0,DH8D,,LDZA,EBBR,,5250500.0,20240321,False,0704
202403210006618,NOS402,614892.0,B789,,LIMC,MMUN,,5024650.0,20240321,False,1002
202403210007002,LOT3NE,615220.0,B738,,LFPG,EPWA,,4763269.0,20240321,False,1013
202403210007515,EAX1BS,,,,,,,3428950.0,20240321,False,1030
202403210008032,FHDAN,,,,,,,3771405.0,20240321,False,1047
202403210008127,RYR11PR,606223.0,B38M,,EGSS,LCPH,,5024905.0,20240321,False,1050
202403210008298,RYR52LN,618879.0,B738,,LIEE,LIMC,,5054956.0,20240321,False,1055
202403210009702,N164QS,623858.0,GLEX,,MYNN,LSGG,,10551801.0,20240321,False,1145
202403210014138,FHTOA,,,,,,,3788224.0,20240321,False,1405
202403210016558,RYR545Z,601228.0,B38M,,EGPH,LPPT,,5025277.0,20240321,False,1513
202403210017745,FGGJG,,,,,,,3741990.0,20240321,False,1549
202403210020639,DLH22H,601045.0,A321,,EDDF,LEMD,,3958354.0,20240321,False,1735
202403210001151,SWR1951,619025.0,A320,,LEBL,LSZH,,4920856.0,20240321,False,0604
202403210005283,FHUIT,,,,,,,3789075.0,20240321,False,0921
202403210006214,GIZ51,,,,,,,4947885.0,20240321,False,0950
202403210006300,EFW54U,623536.0,A320,,EGKK,LIPX,,4197349.0,20240321,False,0953
202403210007838,EXS94NG,,,,,,,4221131.0,20240321,False,1041
202403210007875,TVF89YA,598076.0,B738,,LFRS,LEZL,,3788472.0,20240321,False,1042
202403210012673,MODEA_7000,,,,,,,,20240321,False,1325
202403210012801,MODEA_7000,,,,,,,,20240321,False,1329
202403210013802,FGGJL,,,,,,,3741995.0,20240321,False,1356
202403210016092,MSR705,627067.0,B738,,HECA,LIMC,,65760.0,20240321,False,1459
202403210018635,IBE30ET,628721.0,A320,,LEBL,LEMD,,3425864.0,20240321,False,1620
202403210019156,VLG9BZ,597919.0,A321,,LEBL,LEPA,,3428417.0,20240321,False,1638
202403210021704,RYR2EP,601346.0,B738,,EGSS,LOWW,,5022307.0,20240321,False,1836
202403210023507,SWR1FQ,616478.0,BCS3,,EDDF,LSZH,,4921338.0,20240321,False,2033
202403210023549,AFR23SB,602158.0,A321,,LFPG,LEMD,,3755027.0,20240321,False,2036
202403210023555,THY8JU,616005.0,A321,,LTFM,LEBL,,4958837.0,20240321,False,2036
202403210000738,DAL108,623081.0,B764,,KATL,LEMD,,11228005.0,20240321,False,0521
202403210001398,RYR9VX,614993.0,B738,,EBCI,EPKK,,5023076.0,20240321,False,0620
202403210002553,EZY50AM,604204.0,A320,,EGGD,LEAL,,4218904.0,20240321,False,0733
202403210005945,FGLVD,,,,,,,3747491.0,20240321,False,0941
202403210008381,MAS3,626018.0,A359,,EGLL,WMKK,,7668809.0,20240321,False,1058
202403210008821,RAM761R,609312.0,B738,,LFPO,GMMN,,131307.0,20240321,False,1112
202403210009445,FGVRE,,,,,,,3757604.0,20240321,False,1136
202403210009720,DLH326,616665.0,A21N,,EDDF,LIPZ,,3957936.0,20240321,False,1146
202403210013050,FHDLG,,,,,,,550734.0,20240321,False,1336
202403210013859,FGXZF,,,,,,,3770114.0,20240321,False,1357
202403210015701,FLJ64G,620430.0,E550,,LEAL,EGCC,,4226976.0,20240321,False,1449
202403210015764,BAW19N,607576.0,B772,,EGLL,TXKF,,4195776.0,20240321,False,1451
202403210017483,EXS048A,625265.0,B738,,LPFR,EGNM,,4224817.0,20240321,False,1541
202403210020744,FHMZL,,,,,,,3781419.0,20240321,False,1741
202403210022301,DLH99T,612187.0,A319,,LFPG,EDDM,,3958146.0,20240321,False,1915
202403210024491,MSR986,628804.0,B789,,KJFK,HECA,,66012.0,20240321,False,2230
202403210006289,I7760,,,,,,,3267993.0,20240321,False,0952
202403210006476,EJU897R,620015.0,A320,,LFBO,LFRS,,4458021.0,20240321,False,0957
202403210010308,MODEA_6260,,,,,,,,20240321,False,1207
202403210010441,MODEA_7041,,,,,,,,20240321,False,1212
202403210012803,FHNDC,,,,,,,3781730.0,20240321,False,1329
202403210013738,DLH402,,,,,,,3951408.0,20240321,False,1354
202403210013963,BAW397,607837.0,A319,,EBBR,EGLL,,4196532.0,20240321,False,1400
202403210016609,IMIAK,,,,,,,3147930.0,20240321,False,1514
202403210017442,EZY21TC,609656.0,A20N,,GCRR,EGCC,,4224815.0,20240321,False,1540
202403210017753,EZY64WC,606592.0,A320,,LFPG,EGCC,,4220754.0,20240321,False,1550
202403210019027,EFW99F,624884.0,A320,,EGKK,EHAM,,4221786.0,20240321,False,1634
202403210019206,EDW23P,6415.0,A320,,GCFV,LSZH,,4920862.0,20240321,False,1640
202403210020810,FHIBZ,,,,,,,3776569.0,20240321,False,1744
202403210020922,ANE66ZM,603514.0,CRJX,,LEVC,LEBB,,3429133.0,20240321,False,1750
202403210022672,EIN38Y,600980.0,A320,,EINN,EGLL,,5022231.0,20240321,False,1940
