SYST_TRAJ_ID,FLPL_CALL_SIGN,FLPL_NUMB,FLPL_AIRC_TYPE,REQS_FLGT_LEVL,FLPL_DEPR_AIRP,FLPL_ARRV_AIRP,TRANSIT,MODES_ADRESS,FILE_DATE,frontiere_algerienne,premier_plot
202403220003060,BEL6XC,661725.0,A320,,LFPG,EBBR,,4509131.0,20240322,False,0742
202403220003248,T362,,,,,,,4947912.0,20240322,False,0751
202403220004746,EJU18QG,635769.0,A20N,,EGKK,EHAM,,4459711.0,20240322,False,0844
202403220005272,EDW140K,635207.0,A320,,LSZH,HESH,,4921529.0,20240322,False,0900
202403220005535,TRA2G,633700.0,B738,,LOWI,EHEH,,4740301.0,20240322,False,0907
202403220006156,KLM741,651146.0,B78X,,EHAM,SKBO,,4742702.0,20240322,False,0924
202403220006946,HBZYK,,,,,,,4932734.0,20240322,False,0945
202403220007100,ITY620,641660.0,A359,,LIRF,KLAX,,5025095.0,20240322,False,0949
202403220007281,RYR2496,636861.0,B738,,LIRZ,EGSS,,5023401.0,20240322,False,0953
202403220007352,AFR37NP,655313.0,A321,,LFRS,LFPG,,3755017.0,20240322,False,0955
202403220007419,HBZQT,,,,,,,4932535.0,20240322,False,0957
202403220007771,FBLKK,,,,,,,3681610.0,20240322,False,1006
202403220009414,FJGRU,,,,,,,3716412.0,20240322,False,1050
202403220011307,TAP431,648060.0,A321,,LFPO,LPPT,,4804936.0,20240322,False,1149
202403220011646,BAW104,650220.0,B789,,OMDB,EGLL,,4222841.0,20240322,False,1200
202403220011989,MODEA_7000,,,,,,,,20240322,False,1211
202403220012905,PGC18Z,622073.0,PC12,,LFOV,LFLP,,4505697.0,20240322,False,1239
202403220015421,FGTMP,,,,,,,3755407.0,20240322,False,1345
202403220015789,EAP36A,664176.0,TB21,,LFMK,LFMU,,3776899.0,20240322,False,1355
202403220016039,HBYLC,,,,,,,4931712.0,20240322,False,1401
202403220017789,AME4585,596248.0,F900,,EBBR,LETO,,3412880.0,20240322,False,1445
202403220018666,EWG5CL,10004124.0,,,EDDK,LEPA,,3956462.0,20240322,False,1506
202403220019091,HBKMJ,,,,,,,4922281.0,20240322,False,1518
202403220020418,FJHSA,,,,,,,3678812.0,20240322,False,1553
202403220021199,SAMU15,,,,,,,3779653.0,20240322,False,1616
202403220022654,MODEA_4451,,,,,,,,20240322,False,1701
202403220001214,BEL8QB,651313.0,A20N,,EBBR,EDDF,,4508738.0,20240322,False,0556
202403220001654,RYR29RQ,633400.0,B38M,,EGNX,LEAL,,5025103.0,20240322,False,0624
202403220002714,ITY2016,633148.0,A319,,LIRF,LIML,,5024424.0,20240322,False,0727
202403220003005,OCN1TX,659030.0,A333,,MMUN,EDDF,,3958115.0,20240322,False,0739
202403220003475,AUR201,627858.0,D228,,EGJA,EGJB,,4222879.0,20240322,False,0800
202403220005797,FGBQF,,,,,,,3737093.0,20240322,False,0915
202403220006280,SWR9SE,637552.0,A321,,LSZH,LPPR,,4920986.0,20240322,False,0928
202403220009807,MODEA_7000,,,,,,,,20240322,False,1101
202403220011545,N3012H,,,,,,,10692015.0,20240322,False,1156
202403220013800,CCM40FY,639067.0,A320,,LFPO,LFKC,,3769920.0,20240322,False,1304
202403220015394,ITY1296,648864.0,A319,,LIRN,LIML,,5024436.0,20240322,False,1345
202403220015846,NOZ36C,649597.0,B38M,,ENGM,EGKK,,4901667.0,20240322,False,1356
202403220015862,VLG64WR,648237.0,A321,,EBBR,LEBL,,3429315.0,20240322,False,1357
202403220017035,FJGNW,,,,,,,3692252.0,20240322,False,1425
202403220018064,N878CC,657476.0,CL60,,LFLL,CYYT,,11277379.0,20240322,False,1452
202403220020707,DKWSH,,,,,,,4118499.0,20240322,False,1601
202403220021819,WMT909,642680.0,A321,,LATI,LIPX,,4661094.0,20240322,False,1635
202403220023829,EWG587,656710.0,B738,,LEPA,EDDK,,4838019.0,20240322,False,1734
202403220024644,SWR1DP,646444.0,A20N,,EDDH,LSZH,,4921367.0,20240322,False,1833
202403220024786,RYR52NX,650275.0,B738,,EPKK,EGHH,,4768301.0,20240322,False,1842
202403220025068,DLH1VV,643896.0,CRJ9,,LSGG,EDDM,,3952086.0,20240322,False,1903
202403220025077,RYR285,667064.0,B738,,EGSS,LFOB,,5022284.0,20240322,False,1904
202403220025595,FYG22S,658877.0,FA8X,,EDMO,GVAC,,4508751.0,20240322,False,1943
202403220026586,OEXUE,,,,,,,4459102.0,20240322,False,2053
202403220000684,ITY675,630949.0,A339,,SBGR,LIRF,,5025408.0,20240322,False,0457
202403220000728,RYR8KF,652677.0,B38M,,LIME,LICA,,5055723.0,20240322,False,0505
202403220000819,EWG70WM,629185.0,A20N,,EDDS,LEMG,,3954115.0,20240322,False,0519
202403220001270,DAL130,659455.0,B763,,KATL,EDDM,,10579953.0,20240322,False,0601
202403220007510,DEDIU,,,,,,,4001144.0,20240322,False,0959
202403220008709,SWW222,661400.0,GLEX,,EGSS,LSGG,,4921437.0,20240322,False,1031
202403220008740,AAL239,653406.0,B788,,LIRF,KDFW,,11211918.0,20240322,False,1031
202403220008941,FGMQH,,,,,,,3748359.0,20240322,False,1037
202403220009869,LXM436,660051.0,E550,,LYBE,LSZH,,5055359.0,20240322,False,1103
202403220010444,MODEA_7032,,,,,,,,20240322,False,1120
202403220011530,AMX070,660526.0,B788,,MMMX,LIRF,,854108.0,20240322,False,1156
202403220013495,FGAEZ,10005138.0,,,,,,,20240322,False,1256
202403220018124,TVF98EP,635677.0,B738,,LFPO,ESSA,,3761390.0,20240322,False,1453
202403220020510,FPGLA,,,,,,,3730267.0,20240322,False,1556
202403220020734,FHDVL,,,,,,,3772075.0,20240322,False,1602
202403220021711,RYR12WL,651217.0,B38M,,EGSS,LEMG,,5025280.0,20240322,False,1631
202403220021910,RYR4EH,640616.0,B38M,,EPKK,LEAL,,4768423.0,20240322,False,1638
202403220024429,EWG34EM,651794.0,A320,,EDDS,LHBP,,5055392.0,20240322,False,1819
202403220024820,N32CK,667444.0,P46T,,LFOZ,LFBD,,10710067.0,20240322,False,1845
202403220025003,RYR77HN,649419.0,B738,,EPGD,EGGD,,4768305.0,20240322,False,1858
202403220025126,BAW6,660807.0,B77W,,RJTT,EGLL,,4220382.0,20240322,False,1908
202403220025715,CFG031,657030.0,B753,,HEGN,EDDF,,3951085.0,20240322,False,1951
202403220026133,AFR96RB,647108.0,A320,,LFPG,LSZH,,3746540.0,20240322,False,2019
202403220000740,TUI1AT,632535.0,B38M,,EDDS,LEPA,,3961892.0,20240322,False,0507
202403220001554,WUK4WP,632681.0,A21N,,EGGW,EETN,,4225876.0,20240322,False,0618
202403220001644,DLH4HR,653829.0,A20N,,EPKK,EDDF,,3958084.0,20240322,False,0624
202403220003204,TFL751,651393.0,B38M,,EHEH,GVAC,,4741761.0,20240322,False,0749
202403220003389,NOS4455,660370.0,B38M,,GOBD,LIPX,,5024822.0,20240322,True,0756
202403220004303,DLH5LJ,655280.0,A320,,EDDL,EDDM,,3958504.0,20240322,False,0829
202403220004525,BAW8YP,631166.0,A319,,ESGG,EGLL,,4196662.0,20240322,False,0837
202403220006372,SAMU73,,,,,,,3779656.0,20240322,False,0930
202403220006427,TAP430,635439.0,A321,,LPPT,LFPO,,4804936.0,20240322,False,0931
202403220006541,CM43,662471.0,F260,,EBBE,EBBE,,4519545.0,20240322,False,0934
202403220006670,FHDMM,662718.0,DA42,,LFMU,LFMK,,3771788.0,20240322,False,0938
202403220007208,ECHMQ,,,,,,,3433110.0,20240322,False,0952
202403220009276,EZY57CZ,635310.0,A20N,,EGGW,LFPG,,4224362.0,20240322,False,1046
202403220010949,MODEA_6003,,,,,,,,20240322,False,1137
202403220014891,AIC128,640321.0,B788,,EGLL,VABB,,8390127.0,20240322,False,1333
202403220019960,RYR39JJ,639515.0,B738,,EGSS,LOWW,,4768169.0,20240322,False,1541
202403220021493,VOE35FA,644895.0,A319,,LEVC,LEAS,,3432790.0,20240322,False,1624
202403220022162,EAX4HS,,,,,,,3433541.0,20240322,False,1645
202403220022534,FSF424H,666182.0,PC12,,LSGK,LFPB,,4595855.0,20240322,False,1658
202403220023122,FJDON,,,,,,,3692284.0,20240322,False,1717
202403220024556,LGL67M,650170.0,DH8D,,ELLX,LIMC,,5046480.0,20240322,False,1826
202403220025113,RYR73FM,640294.0,B738,,LPFR,LOWW,,5055053.0,20240322,False,1907
202403220026146,WZZ24ZX,661764.0,A21N,,LFOB,EPGD,,4661162.0,20240322,False,2020
202403220026689,DLH8FF,643905.0,A320,,EDDF,EGCC,,3958595.0,20240322,False,2102
202403220000324,ABD4800,632581.0,B744,,OMDW,EBLG,,5031243.0,20240322,False,0244
202403220000542,CCA949,598500.0,A359,,ZBAA,LIMC,,7871909.0,20240322,False,0410
202403220000711,RYR5904,650724.0,B738,,LIMF,LICT,,5054995.0,20240322,False,0502
202403220000716,CPA315,629653.0,A359,,VHHH,LEMD,,7867065.0,20240322,False,0503
202403220002198,THY6333,628168.0,A332,,GMMN,LSZH,,3781160.0,20240322,False,0656
202403220002256,EZY25DE,654697.0,A320,,EGKK,LEMG,,4219963.0,20240322,False,0700
202403220004598,MODEA_7000,,,,,,,,20240322,False,0840
202403220005833,LGL6541,630010.0,DH8D,,ELLX,LIPZ,,5046484.0,20240322,False,0916
202403220006796,ECNZC,661893.0,S22T,,LEMT,LFLN,,3437721.0,20240322,False,0941
202403220009058,HBZIA,,,,,,,4932308.0,20240322,False,1040
202403220009111,JTD741,645976.0,B738,,ESMX,GCLP,,4565844.0,20240322,False,1041
202403220009594,KLM83J,,,,,,,4738242.0,20240322,False,1055
202403220015112,MTG28,,,,,,,3896816.0,20240322,False,1338
202403220018060,CTM2078,666894.0,C30J,,LFMI,LFOE,,3896812.0,20240322,False,1452
202403220018147,JFL644,596715.0,C55B,,LFPB,LOWI,,4456624.0,20240322,False,1454
202403220019213,EXS31CH,644201.0,B752,,LEAL,EGCC,,4195383.0,20240322,False,1521
202403220020102,JFA33Q,663990.0,PC12,,LFQM,ELLX,,5046955.0,20240322,False,1545
202403220020350,HBYIQ,,,,,,,4931648.0,20240322,False,1552
202403220020762,VLG237G,639906.0,A320,,GMMX,LEBL,,3417490.0,20240322,False,1603
202403220022199,FJVBJ,,,,,,,3718588.0,20240322,False,1647
202403220022233,WMT5706,636364.0,A21N,,EGKK,LOWW,,5055560.0,20240322,False,1648
202403220023865,VOE2422,661602.0,A320,,LFBD,LFQQ,,3433944.0,20240322,False,1748
202403220025532,TRA96H,642693.0,B738,,LPFR,EHRD,,4739169.0,20240322,False,1939
202403220027344,UAE232,628563.0,B77W,,KIAD,OMDB,,9004192.0,20240322,False,2227
202403220000382,FPO7SN,648630.0,B738,,LFPG,EIDW,,3777027.0,20240322,False,0312
202403220000707,RYR549,649551.0,B738,,LIPE,LIBD,,5055034.0,20240322,False,0501
202403220000763,ETD89G,658884.0,A388,,OMAA,EGLL,,9004190.0,20240322,False,0510
202403220003280,FJRPO,,,,,,,3675037.0,20240322,False,0752
202403220003407,HBLVB,,,,,,,4923183.0,20240322,False,0757
202403220004072,GGETU,,,,,,,4223881.0,20240322,False,0822
202403220005444,N332BD,,,,,,,10722650.0,20240322,False,0905
202403220005656,VOE38WR,656139.0,A319,,LEMG,LECO,,3429847.0,20240322,False,0910
202403220006248,BAW554R,640081.0,A21N,,EGLL,LIRF,,4227019.0,20240322,False,0927
202403220008258,EZY86YM,634504.0,A320,,LFPO,EGGD,,4219964.0,20240322,False,1019
202403220008475,DLH1HW,,,,,,,3951978.0,20240322,False,1025
202403220009326,FHMRT,,,,,,,3781171.0,20240322,False,1047
202403220011219,DLA8HA,637929.0,E195,,EDDF,LIRQ,,3147092.0,20240322,False,1146
202403220013514,DAH1020,643325.0,B738,,DAAG,LFML,,655481.0,20240322,False,1256
202403220016376,AFR898,664151.0,B77W,,LFPG,TFFF,,3754509.0,20240322,False,1409
202403220017362,BAW6B,660930.0,B772,,KSFO,EGLL,,4217851.0,20240322,False,1433
202403220017473,ANE83PJ,650500.0,AT76,,LEMH,LEPA,,3424972.0,20240322,False,1436
202403220019798,MODEA_6054,,,,,,,,20240322,False,1537
202403220023522,EZS39FG,651520.0,A320,,LFBO,LSGG,,4921951.0,20240322,False,1732
202403220023984,RCH270,664691.0,C17,,ETAR,KPSM,,11405320.0,20240322,False,1754
202403220025168,RYR69DN,647919.0,B38M,,EHAM,LEMG,,5025353.0,20240322,False,1911
202403220025653,EZS68RQ,634164.0,A320,,LFPO,LSGG,,4921894.0,20240322,False,1947
202403220026476,CTN415,651382.0,A320,,EDDF,LDZA,,5250085.0,20240322,False,2044
202403220000352,OYO10,10002773.0,,,LFMT,LFLY,,3776588.0,20240322,False,0258
202403220000536,MODEA_1000,,,,,,,,20240322,False,0407
202403220001566,EWG6HY,629773.0,A319,,EDDL,EGLL,,3960278.0,20240322,False,0619
202403220002107,BAW2AM,630590.0,A319,,EHAM,EGLL,,4196671.0,20240322,False,0651
202403220002243,DHHTT,,,,,,,4056861.0,20240322,False,0659
202403220002393,DEKUA,,,,,,,4006168.0,20240322,False,0707
202403220002671,DLH5CT,,,,,,,3958148.0,20240322,False,0724
202403220002922,IWOOD,,,,,,,3147795.0,20240322,False,0736
202403220005430,MODEA_1641,,,,,,,,20240322,False,0905
202403220005532,SAMU83,,,,,,,3774912.0,20240322,False,0907
202403220005629,DEEFC,,,,,,,4001724.0,20240322,False,0910
202403220006977,DEMWG,663463.0,TOBA,,EDFE,EDJA,,4007578.0,20240322,False,0946
202403220007058,MODEA_7000,,,,,,,,20240322,False,0948
202403220009317,OE9438,,,,,,,4457737.0,20240322,False,1047
202403220009830,EDW324P,648144.0,A320,,LSZH,LGKL,,4921587.0,20240322,False,1102
202403220009948,THY4AP,662191.0,A21N,,LEBL,LTFM,,4960885.0,20240322,False,1105
202403220012715,GPCTW,627864.0,PC12,,EGTK,LSGS,,4223544.0,20240322,False,1233
202403220016227,FBPRT,,,,,,,3685939.0,20240322,False,1406
202403220017003,VLG6951,643678.0,A320,,LEPA,LFPO,,3425489.0,20240322,False,1424
202403220017169,RYR1FH,647672.0,B738,,LFBO,LIME,,5055772.0,20240322,False,1428
202403220017374,OEDHM,,,,,,,4458603.0,20240322,False,1433
202403220019494,HBKMW,,,,,,,4922294.0,20240322,False,1529
202403220020767,DMMZD,,,,,,,4191452.0,20240322,False,1603
202403220023074,FGCAH,,,,,,,3737607.0,20240322,False,1716
202403220025185,NSZ3991,650718.0,B738,,GCLP,ESSA,,4901396.0,20240322,False,1912
202403220025300,MODEA_5001,,,,,,,,20240322,False,1921
202403220026647,ITY078,650649.0,A20N,,LIRF,LEBL,,5025227.0,20240322,False,2059
202403220027361,EZY72BX,651473.0,A20N,,LFPO,EGGD,,4224814.0,20240322,False,2231
202403220027387,UPS249,690102.0,B763,,EIDW,EDDK,,10784702.0,20240322,False,2237
202403220000559,BCS7916,634259.0,A306,,EDDP,LIPE,,5022997.0,20240322,False,0417
202403220002861,AFR19BU,626193.0,E190,,LFPG,EDDN,,3769697.0,20240322,False,0733
202403220004751,DLH1TU,632460.0,E190,,EDDF,ESGG,,3953767.0,20240322,False,0844
202403220005218,TRA25R,634580.0,B738,,LOWS,EHRD,,4739597.0,20240322,False,0858
202403220005612,DAH1036,648634.0,B736,,DAAG,LFLL,,655397.0,20240322,False,0909
202403220008261,BTI65T,634895.0,BCS3,,EGKK,EVRA,,5254415.0,20240322,False,1019
202403220008340,HBCYF,,,,,,,4917181.0,20240322,False,1021
202403220009350,ELY315,648947.0,B789,,LLBG,EGLL,,7569605.0,20240322,False,1048
202403220012046,YLMFG,,,,,,,5254332.0,20240322,False,1213
202403220014585,DMHOG,,,,,,,4190469.0,20240322,False,1325
202403220015251,DMS1,662912.0,DA62,,LSZL,LFMD,,5312834.0,20240322,False,1341
202403220015346,FHRGO,,,,,,,3785934.0,20240322,False,1343
202403220015387,DEKZO,,,,,,,4006312.0,20240322,False,1344
202403220016731,PGT7TD,638758.0,A21N,,LTFJ,EDDS,,4966482.0,20240322,False,1418
202403220016936,GWI9086,,,,,,,3951060.0,20240322,False,1423
202403220017748,DEZBK,,,,,,,4015824.0,20240322,False,1444
202403220018302,EZY40KC,645905.0,A320,,EGKK,EDDH,,4219963.0,20240322,False,1457
202403220020962,FJVRZ,,,,,,,3683420.0,20240322,False,1609
202403220023416,EJU41FT,655874.0,A320,,LFBD,LIMC,,4457192.0,20240322,False,1729
202403220023736,BRD7275,665224.0,AT72,,LMML,LFML,,5055693.0,20240322,False,1742
202403220024360,VOE26EH,651790.0,A320,,LFMN,LFRS,,3433945.0,20240322,False,1814
202403220025137,AUA188,651894.0,A320,,EDDS,LOWW,,4457991.0,20240322,False,1909
202403220025250,RGA05,,,,,,,4932564.0,20240322,False,1917
202403220025811,RYR76QC,652846.0,B38M,,EIDW,LMML,,5055367.0,20240322,False,1958
202403220000229,SAMU26,,,,,,,3779608.0,20240322,False,0103
202403220000275,BCS7NC,654977.0,A306,,EBBR,EKCH,,3953699.0,20240322,False,0207
202403220000730,AFR217,658582.0,B77W,,VABB,LFPG,,3754511.0,20240322,False,0505
202403220002207,SWR225Z,654357.0,BCS3,,LSZH,LHBP,,5254436.0,20240322,False,0657
202403220004511,RYR2CY,634633.0,B38M,,EGSS,LEAL,,5025217.0,20240322,False,0837
202403220007353,FBSJU,,,,,,,3688756.0,20240322,False,0955
202403220009208,DMHJF,,,,,,,4191417.0,20240322,False,1044
202403220010928,MODEA_20,,,,,,,,20240322,False,1136
202403220011586,EWG5CL,643719.0,A319,,EDDK,LEPA,,3956462.0,20240322,False,1158
202403220012096,ABD714,660829.0,B744,,KGSP,EDFH,,5031242.0,20240322,False,1214
202403220012150,VLG4VZ,639855.0,A319,,LIRQ,EGKK,,3428868.0,20240322,False,1216
202403220013899,IOLBI,,,,,,,3147585.0,20240322,False,1307
202403220014798,FHGAA,,,,,,,3774464.0,20240322,False,1331
202403220016452,FJGSQ,,,,,,,3736412.0,20240322,False,1411
202403220018576,QTR52U,641806.0,A388,,EGLL,OTHH,,434501.0,20240322,False,1504
202403220019927,FJJYP,,,,,,,3718652.0,20240322,False,1540
202403220020172,FCPHE,,,,,,,3718619.0,20240322,False,1547
202403220021273,ESILM,631488.0,DA62,,EHLE,EDRK,,5312863.0,20240322,False,1617
202403220022483,EAX4HS,,,,,,,3433541.0,20240322,False,1657
202403220023512,THY9YH,646001.0,A321,,LSGG,LTFM,,4958860.0,20240322,False,1732
202403220023700,AFR43SM,635276.0,A319,,LFPO,LFMN,,3753189.0,20240322,False,1741
202403220025304,RYR596Y,651862.0,A320,,LPPR,LOWW,,5055163.0,20240322,False,1921
202403220026891,BAW57K,638903.0,B789,,EGLL,FAOR,,4222838.0,20240322,True,2121
202403220027430,RYR1LP,641376.0,B738,,LROP,LIMC,,5055768.0,20240322,False,2248
202403220001520,RYR6SC,654217.0,B738,,EIDW,LEMG,,5023826.0,20240322,False,0616
202403220003201,DLH2WN,632312.0,CRJ9,,EDDF,LJLJ,,3952080.0,20240322,False,0749
202403220004602,MODEA_7000,,,,,,,,20240322,False,0840
202403220004899,FGVCL,659509.0,P32R,,LFMV,LFMA,,3757410.0,20240322,False,0845
202403220007330,FGORQ,,,,,,,3750448.0,20240322,False,0955
202403220008388,NJE328L,661195.0,C56X,,EDMA,EDDS,,4789003.0,20240322,False,1022
202403220008551,FGMRR,10004444.0,,,,,,3748401.0,20240322,False,1024
202403220012082,HBPOU,,,,,,,4925724.0,20240322,False,1214
202403220012331,EVE1119,657908.0,A320,,LEAM,LEBB,,3425349.0,20240322,False,1222
202403220013080,SWR5F,639920.0,E295,,LSZH,LIRQ,,4915858.0,20240322,False,1244
202403220013099,HBYNU,,,,,,,4931782.0,20240322,False,1245
202403220013396,JFA78H,658875.0,PC12,,ELLX,EDRK,,5047005.0,20240322,False,1253
202403220017904,JEF22,659658.0,CL60,,EBBR,EFHK,,4602622.0,20240322,False,1448
202403220018388,MODEA_4260,,,,,,,,20240322,False,1500
202403220019538,TUI2259,652925.0,B738,,GCLP,EDDF,,3951025.0,20240322,False,1530
202403220019639,DEATZ,,,,,,,3999407.0,20240322,False,1533
202403220019737,DECKA,,,,,,,4000500.0,20240322,False,1535
202403220020158,RYR87QQ,645166.0,B738,,EGSS,LFBI,,5022307.0,20240322,False,1546
202403220020890,SAS806,646272.0,A20N,,EGLL,ENGM,,5025243.0,20240322,False,1607
202403220021391,TVF86QK,641677.0,B738,,LFPO,LEZL,,3788449.0,20240322,False,1621
202403220022374,PBW13,,,,,,,4052886.0,20240322,False,1653
202403220022827,FHPBH,,,,,,,3783719.0,20240322,False,1708
202403220022917,AEE3LG,645441.0,A21N,,EGLL,LGAV,,4634662.0,20240322,False,1711
202403220027406,BCS2122,642328.0,B738,,LIMC,EGSS,,4530507.0,20240322,False,2241
202403220003393,SHT7S,644453.0,A320,,EGPF,EGLL,,4217416.0,20240322,False,0757
202403220006210,FGMRR,,,,,,,3748401.0,20240322,False,0926
202403220008442,DLH492,661618.0,B789,,EDDF,CYVR,,3951105.0,20240322,False,1024
202403220008992,MODEA_1465,,,,,,,,20240322,False,1038
202403220012719,RYR97ME,645734.0,B738,,EIDW,LDZA,,5024991.0,20240322,False,1233
202403220014129,EAX5FS,,,,,,,3433222.0,20240322,False,1314
202403220015567,AMX007,660886.0,B789,,MMMX,EGLL,,854682.0,20240322,False,1349
202403220016639,N59PV,626914.0,TBM9,,LFLI,LPPM,,10984551.0,20240322,False,1416
202403220016792,PELIC42,,,,,,,3898226.0,20240322,False,1419
202403220019073,FHPDS,,,,,,,3783794.0,20240322,False,1517
202403220019568,DLH2KR,649013.0,A320,,EDDF,EGPH,,3958595.0,20240322,False,1531
202403220021225,RYR837W,640185.0,B738,,LICJ,LIRP,,5055062.0,20240322,False,1616
202403220021423,HBKFO,,,,,,,4922104.0,20240322,False,1622
202403220021509,EZS53KF,633723.0,A320,,ESSA,LSGG,,4921891.0,20240322,False,1625
202403220021789,DEOIC,,,,,,,4008562.0,20240322,False,1634
202403220022154,RYR2FM,644670.0,B738,,EGKK,EIDW,,5023884.0,20240322,False,1645
202403220022985,MODEA_5404,,,,,,,,20240322,False,1713
202403220023813,VLG78SB,635193.0,A321,,LEPA,LEBL,,3429261.0,20240322,False,1739
202403220023910,RYR54LK,640726.0,B738,,EDDK,LEBL,,5055061.0,20240322,False,1750
202403220024770,FGLFI,,,,,,,3746984.0,20240322,False,1841
202403220024801,FHFED,,,,,,,4822147.0,20240322,False,1843
202403220024823,CCM62PM,648407.0,A20N,,LFKJ,LFML,,3792201.0,20240322,False,1845
202403220025451,EJU46JZ,644246.0,A20N,,LIME,EHAM,,4459576.0,20240322,False,1933
202403220025891,RYR9JQ,638939.0,B738,,LEMG,EGNM,,5023963.0,20240322,False,2003
