compare	Code_1	Code_2	Time of departure/entry_1	Time of departure/entry_2	Departure aerodrome_1	Departure aerodrome_2	Arrival aerodrome_1	Arrival aerodrome_2	Flight identification_1	Flight identification_2	Main Exemption code_1	Main Exemption code_2	Type of aircraft_1	Type of aircraft_2	Operator_1	Operator_2	Aircraft Registration_1	Aircraft Registration_2	Comment1_1	Comment1_2	Flight date_1	Flight date_2	IFPLID_1	IFPLID_2	Planned_aerodrome_1	Planned_aerodrome_2	Charging_zone_overflow_1	Charging_zone_overflow_2	Entry_point_1	Entry_point_2	Exit_point_1	Exit_point_2	Sup_exemption_code_1	Sup_exemption_code_2	Source of the Aircraft Address_1	Source of the Aircraft Address_2	24-bit Aircraft Address_1	24-bit Aircraft Address_2	Comment2_1	Comment2_2
2	F		907		EGCC		LPMA		TOM18D   		Z		B738   		Z  		GFDZY    				      		AA56919135																	
2	F		801		EDDB		LFMD		ATL7K    		Z		C25B   		Z  		DCOKE    				      		AA56900871																	
2	F		955		LOWI		LFMN		NJE178U  		Z		E55P   		Z  		CSPHM    				      		AA56923622																	
2	F		900		LFOE		LFOA		CTM2014  		M		CN35   		003		FZZZ     				      		AA56907476																	
2	F		841		EGNM		LEAL		RYR92YY  		Z		B738   		Z  		EIDHZ    				      		AA56919626																	
2	F		1000		LFQQ		LOWG		ENT55YN  		Z		B738   		Z  		SPENU    				      		AA56921210																	
2	F		920		EHAM		LFPB		NJE7NM   		Z		CL35   		Z  		CSCHM    				      		AA56922875																	
2	F		830		LFPB		LFRS		POF75    		P		B190   		Z  		FHBCK    				      		AA56907654																	
2	F		840		LFPG		LFBO		AFR48VK  		Z		A320   		Z  		FHBNJ    				      		AA56922917																	
2	F		913		EGHH		GCTS		TOM7DJ   		Z		B738   		Z  		GFDZD    				      		AA56916442																	
2	F		948		LFRN		LFRN		N1149G2  		Z		M20T   		Z  		         				      		         																	
2	F		837		EGSS		LEAL		RYR2CY   		Z		B38M   		Z  		EIHGX    				      		AA56918477																	
2	F		920		LFMT		LFMV		FGPHF    		Z		M20P   		Z  		         				      		AA56913168																	
2	F		953		LFBZ		LPPT		SVW52AK  		Z		GL7T   		Z  		LXPAK    				      		AA56920671																	
2	F		850		LFBD		LFPG		AFR38MF  		Z		BCS3   		Z  		FHZUG    				      		AA56922907																	
2	F		744		KMIA		LFPO		FBU48B   		Z		A359   		Z  		FHREV    				      		AA56914667																	
2	F		854		LEBL		EINN		N516CC   		Z		G280   		Z  		N516C    				      		AA56921258																	
2	F		821		LSGL		LFMP		FGOLS    		Z		SR22   		Z  		         				      		AA56930385																	
2	F		835		EGKK		DAAG		BAW2816  		Z		A320   		Z  		GGATH    				      		AA56921315																	
2	F		910		LFRS		LEBL		VLG2975  		Z		A320   		Z  		ECLLM    				      		AA56915969																	
2	F		849		EGKK		GBYD		AWC791   		Z		A320   		Z  		GPOWK    				      		AA56914328																	
2	F		910		EFHK		GCTS		FIN8TL   		Z		A321   		Z  		OHLZK    				      		AA56922965																	
2	F		907		LEMD		EIDW		IBS3770  		Z		A21N   		Z  		         				      		AA56924883																	
2	F		840		LEMD		EIDW		IBS3770  		Z		A21N   		Z  		ECNUD    				      		AA56924883																	
2	F		1005		LFBB		LFBO		EVX01EL  		Z		AT76   		Z  		         				      		         																	
2	F		830		LFLY		LFQP		FMY81A9  		M		NH90   		003		FMEBR    				      		AA56913503																	
2	F		855		LFBO		LFRS		EJU897R  		Z		A319   		Z  		OELKO    				      		AA56916355																	
2	F		906		LFPN		LFOH		FGBTP    		Z		PA34   		Z  		ACOPO    				      		AA56887774																	
2	F		925		LFBD		LFBC		SDER     		Z		M346   		Z  		SPYDE    				      		AA56929117																	
2	F		1150		LFBX		LFBU		FHBOI    		Z		EC35   		Z  		         				      		AA56931854																	
2	F		900		LFPB		LEBL		SVW50MC  		Z		F2TH   		Z  		LXMIC    				      		AA56922155																	
2	F		857		LROP		LFPG		ROT381W  		Z		B738   		Z  		YRBGM    				      		AA56925481																	
2	F		910		LPPT		LFBO		TAP9LT   		Z		E190   		Z  		CSTPU    				      		AA56914826																	
2	F		926		FIMP		LFPG		MAU4014  		Z		A359   		Z  		3BNBQ    				      		AA56913860																	
2	F		920		EFVA		GCLP		JTD919   		Z		B738   		Z  		OYJYA    				      		AA56913255																	
2	F		853		EGNX		LEBL		RYR6863  		Z		B738   		Z  		EIDWK    				      		AA56920664																	
2	F		1007		LFMN		ESSA		NSZ8561  		Z		B738   		Z  		SERRE    				      		AA56917752																	
2	F		900		LFPM		LFLA		NAK469A  		T		DA42   		Z  		FHCTA    				      		AA56931672																	
2	F		930		LFBB		LFBT		FGLAT    		Z		TBM7   		Z  		DAHER    				      		         																	
2	F		1132		SBKP		LFPO		AZU8700  		Z		A339   		Z  		PRANV    				      		AA56917375																	
2	F		858		EGGW		LEPA		EZY61MH  		Z		A319   		Z  		GEZDR    				      		AA56913372																	
2	F		945		LFPB		EGSS		N352AF   		Z		GA5C   		Z  		N352A    				      		AA56913905																	
2	F		1100		LFBU		LFBX		FHBOI    		Z		EC35   		Z  		         				      		AA56931849																	
2	F		939		ESSP		GCRR		BLX8EX   		Z		B38M   		Z  		SERNE    				      		AA56914021																	
2	F		937		EGNM		LSGG		EXS46JT  		Z		B733   		Z  		GGDFO    				      		AA56920568																	
2	F		950		LFPG		EDDB		EJU9045  		Z		A320   		Z  		OEICJ    				      		AA56921878																	
2	F		1010		LFMD		EDDM		N260AM   		Z		C525   		Z  		N260A    				      		AA56926125																	
2	F		940		LFMT		LFMC		FMY88U6  		M		AS55   		003		FMAYP    				      		AA56909166																	
2	F		1000		LFPB		LSGG		NJE776Y  		Z		CL35   		Z  		CSCHF    				      		AA56924926																	
2	F		857		EGLL		LEBL		BAW7YT   		Z		A320   		Z  		GEUYN    				      		AA56916070																	
2	F		941		EGPH		LEMG		RYR6AT   		Z		B38M   		Z  		EIHGN    				      		AA56918224																	
2	F		1010		LFLN		LFOA		CTM1720  		M		E121   		003		FAFOR    				      		AA56904172																	
2	F		930		LFBO		LFBD		TAR283   		Z		A320   		Z  		TSIMR    				      		AA56908928																	
2	F		940		LFBL		LFOA		CTM1762  		M		SR22   		003		FAFOR    				      		AA56908276																	
2	F		956		EKCH		LFMN		SAS2795  		Z		A20N   		Z  		SEROS    				      		AA56925809																	
2	F		1000		LFOP		LFPT		FHOBS    		Z		SR20   		Z  		         				      		AA56932775																	
2	F		1010		EDDB		LFMN		EJU89PU  		Z		A320   		Z  		OEIND    				      		AA56915882																	
2	F		939		EGKK		LEBB		EZY60XQ  		Z		A319   		Z  		         				      		AA56915545																	
2	F		938		EGKK		LEBB		EZY60XQ  		Z		A319   		Z  		         				      		AA56915545																	
2	F		901		EGKK		LEBB		EZY60XQ  		Z		A319   		Z  		GEZGH    				      		AA56915545																	
2	F		852		LEAL		LFOB		RYR1HV   		Z		B738   		Z  		9HQBV    				      		AA56919919																	
2	F		858		EIDW		LEBL		RYR82YN  		Z		B38M   		Z  		EIIJE    				      		AA56918122																	
2	F		900		LFMA		LIEO		FGJCS    		Z		P28R   		Z  		         				      		AA56915727																	
2	F		949		LFMK		LFMU		EAP36A   		Z		TB21   		Z  		FHIMD    				      		AA56932652																	
2	F		912		EGKK		GCFV		EZY84VY  		Z		A20N   		Z  		GUJEA    				      		AA56916289																	
2	F		930		EGGD		LEMD		RYR88MY  		Z		B38M   		Z  		EIIGL    				      		AA56919745																	
2	F		901		LIPZ		LFBZ		N1973Y   		Z		GL7T   		Z  		N1973    				      		AA56913095																	
2	F		930		LFPN		LFPN		BLT162G  		Z		DA42   		Z  		         				      		AA56931708																	
2	F		845		LFPN		LFOP		BLT162G  		Z		DA42   		Z  		FHLIC    				      		AA56931708																	
2	F		922		EGLC		LEIB		CFE17Z   		Z		E190   		Z  		GLCYZ    				      		AA56916049																	
2	F		957		LFSB		HEGN		MSC2911  		Z		A20N   		Z  		SUBVJ    				      		AA56922034																	
2	F		955		LKPR		LFLL		EJU41CZ  		Z		A319   		Z  		OELQQ    				      		AA56916143																	
2	F		1005		LTFJ		LFSB		PGT2SD   		Z		A320   		Z  		TCDCM    				      		AA56923478																	
2	F		1030		LFBO		LFBB		AIB04HF  		Z		A359   		Z  		         				      		         																	
2	F		920		LFPG		LEBL		EJU7134  		Z		A319   		Z  		OELQM    				      		AA56916818																	
2	F		912		GCLP		LFPG		VLG549K  		Z		A320   		Z  		ECMYB    				      		AA56916099																	
2	F		915		LFOP		LFPN		FGTFI    		Z		TB20   		Z  		TRIMA    				      		AA56930974																	
2	F		905		LFOB		LPFR		RYR8JX   		Z		B38M   		Z  		EIIGG    				      		AA56919312																	
2	F		1011		EGCC		LMML		RYR55JD  		Z		B38M   		Z  		9HVVO    				      		AA56917281																	
2	F		945		LFBB		LFBT		FWECO    		Z		TBM9   		Z  		DAHER    				      		         																	
2	F		1033		EGCM		LFAC		GGJIM    		Z		DA62   		Z  		         				      		AA56910068																	
2	F		945		LFBB		LFBT		FWWRS    		Z		TBM9   		Z  		DAHER    				      		         																	
2	F		924		EGKK		LIRF		EZY68ND  		Z		A320   		Z  		GEJCK    				      		AA56917130																	
2	F		942		LEMD		EGWU		TJS5     		Z		C56X   		Z  		OEGMJ    				      		AA56907195																	
2	F		1003		ESSA		LFMN		SAS67W   		Z		A20N   		Z  		SEROG    				      		AA56924692																	
2	F		930		LFPG		TNCM		AFR498   		Z		A332   		Z  		FGZCK    				      		AA56931130																	
2	F		930		LFCR		LFBU		FHTOH    		Z		SR20   		Z  		BUSFL    				      		AA56910858																	
2	F		1000		LFLY		LFMH		NAK727C  		T		TB20   		Z  		FGTYF    				      		AA56930329																	
2	F		1025		LFRJ		LFRJ		SLEMA    		Z		RFAL   		Z  		FNYNP    				      		         																	
2	F		1000		LFLU		LFLS		FGMPM    		Z		BE9L   		Z  		         				      		AA56931943																	
2	F		845		LFBP		LFOJ		CTM1434  		M		C130   		003		FRAPB    				      		AA56927328																	
2	F		910		LFPG		FACT		AFR890   		Z		B789   		Z  		FHRBB    				      		AA56927676																	
2	F		913		EGNM		LEPA		EXS94NG  		Z		B733   		Z  		GGDFK    				      		AA56919817																	
2	F		945		LFCS		LFBE		FHFPG    		Z		C172   		Z  		DACAA    				      		AA56933260																	
2	F		1022		EDDK		LFMD		SCR744   		Z		C56X   		Z  		DCHDJ    				      		AA56900654																	
2	F		947		EIDW		GMMX		RYR12VX  		Z		B38M   		Z  		EIHMT    				      		AA56918296																	
2	F		1000		EDTF		EDTL		HRE14J   		Z		PA44   		Z  		DGZXA    				      		AA56909822																	
2	F		1015		LFBT		LFBB		FWWRV    		Z		TBM9   		Z  		DAHER    				      		         																	
2	F		1013		LFCN		LFBP		CENT04   		Z		AS32   		Z  		         				      		         																	
2	F		905		LFOK		GMMX		RYR709W  		Z		B738   		Z  		EIEMM    				      		AA56918150																	
2	F		755		LFPT		LFMP		FHVEY    		Z		P68    		Z  		         				      		AA56930809																	
2	F		915		LFPB		LFRT		IXR115A  		Z		C510   		Z  		FHEND    				      		AA56926997																	
2	F		930		LFOE		LFOK		CTM1275  		M		A332   		003		FRARF    				      		AA56920196																	
2	F		330		KJFK		LFPG		DAL264   		Z		A333   		Z  		N828N    				      		AA56922157																	
2	F		1004		EGNM		LFOB		RYR6BE   		Z		B38M   		Z  		EIHMV    				      		AA56919238																	
2	F		940		EVRA		LPMA		LYX213   		Z		A320   		Z  		LYNRU    				      		AA56906609																	
2	F		935		LIRF		LFPO		TVF3911  		Z		B738   		Z  		FGZHE    				      		AA56916043																	
2	F		1000		LFCL		LFMU		FHCGA    		Z		SR20   		Z  		ACTMP    				      		AA56909903																	
2	F		1034		LSGG		LFLB		NJE110N  		Z		E55P   		Z  		CSPHS    				      		AA56925250																	
2	F		933		OLBA		LFPG		MEA211   		Z		A332   		Z  		ODMEC    				      		AA56916716																	
2	F		957		LFTW		LFMT		PELIC33  		Z		CL2T   		Z  		FZBFN    				      		AA56933228																	
2	F		935		LFMK		EGSS		RYR7FR   		Z		B738   		Z  		EIEMN    				      		AA56921366																	
2	F		1013		EDDH		LFPB		DFGAG    		Z		PC12   		Z  		DFGAG    				      		AA56912222																	
2	F		953		EHRD		GCLP		TFL1647  		Z		B738   		Z  		OOJAX    				      		AA56920815																	
2	F		935		LFPO		LEBL		VLG56YS  		Z		A320   		Z  		ECLVO    				      		AA56916464																	
2	F		945		EHBK		LSZH		HBKHK    		Z		COL4   		Z  		         				      		AA56930551																	
2	F		955		LFOE		LFPN		TBM103   		Z		TBM7   		Z  		FRAXI    				      		AA56933739																	
2	F		1023		LFRH		LFOA		AZUR19   		M		ZZZZ   		003		FAFNP    				      		         																	
2	F		1020		LFML		LFMA		TJT099M  		Z		B190   		Z  		FHTJT    				      		AA56926396																	
2	F		1042		LIML		LFMD		GAC055M  		Z		C510   		Z  		OEFHK    				      		AA56905525																	
2	F		845		LFBO		LFRB		AIB25LR  		Z		A321   		Z  		FWXLR    				      		AA56927873																	
2	F		1006		EIDW		LIRF		RYR96PY  		Z		B738   		Z  		EIDHE    				      		AA56918173																	
2	F		954		EDDH		LFSB		EZS9182  		Z		A320   		Z  		HBJXJ    				      		AA56913670																	
2	F		944		LGAV		LFPB		JME911Z  		Z		G280   		Z  		CSVLZ    				      		AA56920454																	
2	F		955		LFBP		LFBP		FHCOY    		Z		DR40   		Z  		         				      		AA56932957																	
2	F		940		LFLI		LFOZ		JFA21A   		Z		PC12   		Z  		LXFLH    				      		AA56933159																	
2	F		800		LFBP		LFSO		FMY8521  		M		NH90   		003		FRENC    				      		AA56881160																	
2	F		952		DAOO		LFRS		TVF7305  		Z		B738   		Z  		FGZHT    				      		AA56916965																	
2	F		953		EGAA		LEAL		RUK74TT  		Z		B738   		Z  		GRUKF    				      		AA56920072																	
2	F		945		LFPB		LFRT		IXR115A  		Z		C510   		Z  		FHAHA    				      		AA56932902																	
2	F		936		EINN		LFBO		N108LT   		Z		CL30   		Z  		         				      		AA56914959																	
2	F		938		EINN		LFBO		N108LT   		Z		CL30   		Z  		N108L    				      		AA56914959																	
2	F		957		LFOH		LFPN		FBPIK    		Z		PA30   		Z  		         				      		AA56911401																	
2	F		1030		EGWU		LSGG		GSPTX    		Z		FA7X   		Z  		GSPTX    				      		AA56918072																	
2	F		940		LFLJ		EBKT		OOGEE    		Z		PC12   		Z  		OOGEE    				      		AA56905546																	
2	F		946		DAON		LFPO		DAH1086  		Z		B738   		Z  		7TVKJ    				      		AA56897979																	
2	F		1002		LEAS		EGLF		VJH213   		Z		E55P   		Z  		DCHIC    				      		AA56914778																	
2	F		902		EGUN		EGUN		QID51    		M		K35R   		201		72605    				      		AA56908805																	
2	F		1000		EGGD		GCTS		EXS29AA  		Z		B738   		Z  		GJZBO    				      		AA56919436																	
2	F		1041		LFMN		LSZH		CAZ902   		Z		FA7X   		Z  		HBJOB    				      		AA56910678																	
2	F		944		EGPF		LEAL		RYR925U  		Z		B38M   		Z  		EIHMX    				      		AA56917252																	
2	F		1000		LKPR		LFPO		TVF47VZ  		Z		B738   		Z  		FGZHP    				      		AA56916567																	
2	F		940		LFPG		DAAG		DAH1509  		Z		B738   		Z  		7TVJJ    				      		AA56922944																	
2	F		943		LTAI		LFPG		PGT47TE  		Z		A20N   		Z  		TCNCD    				      		AA56921286																	
2	F		955		LFBI		LFRJ		FNY55D5  		M		FA10   		003		FYDAG    				      		AA56928670																	
2	F		956		EGCC		LEMG		RYR1AL   		Z		B738   		Z  		EIDPL    				      		AA56923542																	
2	F		1027		LRCL		LFOB		RYR1WQ   		Z		B38M   		Z  		9HVVC    				      		AA56918128																	
2	F		1004		EGWU		LEBB		VJT401   		Z		CL35   		Z  		         				      		AA56913957																	
2	F		1011		EGWU		LEBB		VJT401   		Z		CL35   		Z  		9HVCA    				      		AA56913957																	
2	F		930		LFMT		LFMK		FHDAR    		Z		DA42   		Z  		WAYSA    				      		AA56916275																	
2	F		1009		LFOH		LFOP		FGBTP    		Z		PA34   		Z  		ACOPO    				      		AA56887885																	
2	F		1050		LFMD		EDDH		HRN221   		Z		C56X   		Z  		DCPSH    				      		AA56905149																	
2	F		1010		EKBI		GCLP		JTD913   		Z		B738   		Z  		OYJZM    				      		AA56916169																	
2	F		1026		EICK		LEMG		RYR62LL  		Z		B738   		Z  		EIEVM    				      		AA56924088																	
2	F		937		EGKK		GCTS		TOM87M   		Z		A321   		Z  		GPOWN    				      		AA56917388																	
2	F		1000		LFPB		KFAR		TWY26    		Z		GLEX   		Z  		N59DB    				      		AA56918051																	
2	F		907		LIBD		EDSB		RYR841K  		Z		B738   		Z  		9HQEM    				      		AA56923283																	
2	F		1005		EGAA		LEMG		EXS1BD   		Z		B738   		Z  		GDRTY    				      		AA56921110																	
2	F		1015		LFBL		LFOA		CTM1726  		M		E121   		003		FAFOR    				      		AA56906324																	
2	F		1041		LHBP		LFMN		FCA1FM   		Z		BE40   		Z  		HAYFM    				      		AA56932076																	
2	F		946		EGLL		LFPG		AFR65YP  		Z		BCS3   		Z  		FHZUS    				      		AA56920449																	
2	F		1035		LFMN		EKCH		NSZ3641  		Z		B38M   		Z  		SERTF    				      		AA56918109																	
2	F		1007		EGSS		LFBL		RYR41CQ  		Z		B738   		Z  		EIDCR    				      		AA56919265																	
2	F		1023		DAAG		LFBD		VOE78AB  		Z		A320   		Z  		ECNOY    				      		AA56916720																	
2	F		1045		LFQB		LFQB		NAK413N  		T		DA42   		Z  		         				      		         																	
2	F		900		LFLY		LFQE		FMY8378  		M		NH90   		003		FMECD    				      		AA56913690																	
2	F		954		EGSS		GMFF		RUK2772  		Z		B738   		Z  		GRUKJ    				      		AA56919500																	
2	F		1117		LFMN		EKBI		GAV193   		Z		CRJ9   		Z  		OYMIT    				      		AA56933305																	
2	F		1034		LEZG		KBZN		BQB1     		Z		GLF5   		Z  		OELTC    				      		AA56919194																	
2	F		1011		EGGW		LXGB		EDC417   		Z		C68A   		Z  		GSHUI    				      		AA56931689																	
2	F		930		LFPG		GQNO		AFR768   		Z		A332   		Z  		FGZCH    				      		AA56926995																	
2	F		958		EGNT		LEBL		RYR1MB   		Z		B738   		Z  		EIEPC    				      		AA56918426																	
2	F		1010		LFBL		LFOA		CTM1715  		M		E121   		003		FAFOR    				      		AA56904313																	
2	F		1000		DAAG		LFRS		DTH3012  		Z		B738   		Z  		7TVCE    				      		AA56915637																	
2	F		1011		EGGP		LEMD		RYR251M  		Z		B738   		Z  		EIDHN    				      		AA56920731																	
2	F		940		LFLS		LFHP		NAK747   		T		TB20   		Z  		FGMQO    				      		AA56930244																	
2	F		1132		EGDR		LPPT		NVY808   		M		B350   		015		BRITM    				      		AA56854770																	
2	F		1000		EGLF		LFPB		PHCFR    		Z		F2TH   		Z  		PHCFR    				      		AA56931185																	
2	F		1020		LFMU		LFMK		EAP36B   		Z		TB21   		Z  		FHIMD    				      		AA56932744																	
2	F		1007		LFBE		LFBE		FHFPG    		Z		C172   		Z  		         				      		         																	
2	F		1025		EGTK		LSGS		LJC2     		Z		B350   		Z  		GSRBM    				      		AA56914762																	
2	F		1008		LFKF		LFML		CCM66RC  		Z		AT76   		Z  		SEMKO    				      		AA56908353																	
2	F		954		EGKK		GCLP		TOM4546  		Z		B738   		Z  		GTUKO    				      		AA56916646																	
2	F		920		LFPG		FTTJ		AFR866   		Z		A332   		Z  		FGZCF    				      		AA56930307																	
2	F		915		LFLY		LFQE		FMY8376  		M		NH90   		003		FMECF    				      		AA56914407																	
2	F		1106		LFSB		BKPR		EZS67GM  		Z		A320   		Z  		HBJZZ    				      		AA56916844																	
2	F		1000		LFQQ		DNMM		OEICQ    		Z		GLF5   		Z  		OEICQ    				      		AA56928575																	
2	F		1000		LFBO		LFQQ		EJU748D  		Z		A319   		Z  		OELKM    				      		AA56914987																	
2	F		1008		LTFM		LFPG		THY7NA   		Z		A332   		Z  		TCJIS    				      		AA56925804																	
2	F		1100		LFMT		LFMT		NAK625C  		T		TB20   		Z  		FGGNX    				      		AA56913293																	
2	F		950		SBGR		LFPG		AFR459   		Z		B77W   		Z  		FGSQU    				      		AA56916406																	
2	F		936		LEBL		EGCC		EZY56BY  		Z		A20N   		Z  		GUZHW    				      		AA56914132																	
2	F		1028		ZSPD		LFPG		CMA631   		Z		B77L   		Z  		FHMRF    				      		AA56911745																	
2	F		950		LFPG		FCBB		AFR770   		Z		A359   		Z  		FHUVG    				      		AA56930814																	
2	F		1010		LFPM		LFQB		NAK413   		T		DA42   		Z  		FHCTC    				      		AA56932980																	
2	F		1000		LFPO		GMMX		TVF73WN  		Z		B738   		Z  		FHUYS    				      		AA56917346																	
2	F		1007		EGCC		LPFR		EXS21P   		Z		B738   		Z  		GDRTR    				      		AA56921439																	
2	F		1050		LFMN		LFMD		DCAWX    		Z		C680   		Z  		DCAWX    				      		AA56903000																	
2	F		1000		LFLU		LFMT		NAK625B  		T		TB20   		Z  		FGGNX    				      		AA56913100																	
2	F		1036		LHBP		LFPO		WZZ1BP   		Z		A21N   		Z  		HALZY    				      		AA56913949																	
2	F		1115		LFQQ		ENML		AGR1852  		Z		E145   		Z  		PHDWA    				      		AA56905351																	
2	F		929		LEMD		LFPG		AFR77FG  		Z		BCS3   		Z  		FHZUR    				      		AA56923727																	
2	F		1028		EGKB		LEMD		MNSTR    		Z		GL7T   		Z  		MNSTR    				      		AA56916909																	
2	F		1026		EGLF		LIBD		FJO62L   		Z		E550   		Z  		9HIFX    				      		AA56933563																	
2	F		225		CYYC		LFPG		WJA10    		Z		B789   		Z  		CGKKN    				      		AA56917786																	
2	F		1035		EGGD		GCRR		EXS5UG   		Z		B738   		Z  		GDRTM    				      		AA56922041																	
2	F		944		LPPR		LFPO		VLG659Q  		Z		A321   		Z  		ECMMU    				      		AA56915102																	
2	F		1020		EGKB		LSGS		GMA600   		Z		CL60   		Z  		GDAYA    				      		AA56911351																	
2	F		1016		EGSS		LPMA		EXS97BM  		Z		B738   		Z  		GJZHS    				      		AA56921805																	
2	F		1045		LFBO		LEGT		BGA116O  		Z		A337   		Z  		FGXLO    				      		AA56915802																	
2	F		1014		LPFR		EGGD		RYR58LH  		Z		B738   		Z  		EIEBR    				      		AA56920991																	
2	F		1017		EGCC		GCFV		EXS92KP  		Z		B738   		Z  		GDRTI    				      		AA56921665																	
2	F		1104		LFLB		LSZB		SWW264   		Z		E55P   		Z  		HBVPO    				      		AA56933061																	
2	F		1030		LFOP		LFPN		FGBTP    		Z		PA34   		Z  		ACOPO    				      		AA56887954																	
2	F		1050		LFLU		LFMV		AFM01A   		Z		PA44   		Z  		         				      		AA56932319																	
2	F		1029		EGSS		LEAL		RYR95FE  		Z		B738   		Z  		         				      		AA56920163																	
2	F		1004		EGSS		LEAL		RYR95FE  		Z		B738   		Z  		EIDCZ    				      		AA56920163																	
2	F		1058		LDZA		LFSB		RYR38UB  		Z		A320   		Z  		9HLMP    				      		AA56918631																	
2	F		1046		ESSA		LFPG		SAS89K   		Z		A20N   		Z  		EISIS    				      		AA56924902																	
2	F		1012		GMMX		LFBD		RYR26KJ  		Z		B738   		Z  		9HQCD    				      		AA56918195																	
2	F		1013		EGBB		GVAC		TOM6KE   		Z		B38M   		Z  		GTUMT    				      		AA56917227																	
2	F		930		LSZH		LFLP		HBKHR    		Z		SR22   		Z  		         				      		AA56913894																	
2	F		1100		LFTW		LFMU		FGYYM    		Z		DA42   		Z  		ICARE    				      		AA56933538																	
2	F		1108		EGGW		LIRN		RYR412E  		Z		B738   		Z  		9HQCR    				      		AA56921219																	
2	F		1109		LFSB		EDDH		EZS9075  		Z		A320   		Z  		HBJXJ    				      		AA56916272																	
2	F		1055		LFMN		LKPR		ENT53RX  		Z		B738   		Z  		SPENT    				      		AA56931506																	
2	F		1015		LEMG		LFPB		AXY643C  		Z		CRJ2   		Z  		9HAMY    				      		AA56916691																	
2	F		1017		OMDW		LFPG		UAE9961  		Z		B77L   		Z  		A6EFT    				      		AA56916910																	
2	F		430		KJFK		LFPG		AFR009   		Z		A359   		Z  		FHUVB    				      		AA56921024																	
2	F		1022		EGNX		GCTS		TOM8XC   		Z		B738   		Z  		GTAWG    				      		AA56917336																	
2	F		1027		EKCH		LFPG		AFR18SK  		Z		BCS3   		Z  		FHZUC    				      		AA56923968																	
2	F		1032		RJCM		LFPB		QQE750   		Z		GLF6   		Z  		A7CGG    				      		AA56913238																	
2	F		953		EGLC		LEMG		CFE23DB  		Z		E190   		Z  		GLCYK    				      		AA56916714																	
2	F		1000		LFPG		GMFO		MAC822   		Z		A320   		Z  		CNNMJ    				      		AA56922595																	
2	F		1005		LEAL		EGPK		RYR2GM   		Z		B738   		Z  		EIEKW    				      		AA56918787																	
2	F		1045		LFMH		LFLN		NAK727   		T		TB20   		Z  		FGTYF    				      		AA56930356																	
2	F		1000		LFLA		LFOK		NAK469B  		T		DA42   		Z  		FHCTA    				      		AA56931802																	
2	F		1022		OMDB		LFPG		UAE73    		Z		A388   		Z  		A6EEZ    				      		AA56916383																	
2	F		1045		LFPB		EINN		N244QS   		Z		CL60   		Z  		N244Q    				      		AA56923564																	
2	F		1115		LFMN		EDDB		EJU42EC  		Z		A320   		Z  		OEIND    				      		AA56916771																	
2	F		1032		LFPB		LSGS		FHPIL    		Z		PC12   		Z  		FHPIL    				      		AA56904592																	
2	F		1003		LSGG		LFPB		FSF810V  		Z		PC12   		Z  		OHRJD    				      		AA56906895																	
2	F		1100		LFBO		LPPT		TAP491   		Z		E190   		Z  		CSTPU    				      		AA56918232																	
2	F		1047		LEMD		EGLL		BAW86LH  		Z		A320   		Z  		OHLXD    				      		AA56921253																	
2	F		1041		LEXJ		EGPH		RYR5632  		Z		B38M   		Z  		EIIJI    				      		AA56921605																	
2	F		1115		LFMN		EKCH		SAS2796  		Z		A20N   		Z  		SEROS    				      		AA56931567																	
2	F		1045		LFBB		LFBT		FWWRV    		Z		TBM9   		Z  		DAHER    				      		         																	
2	F		1034		EGCC		LSGG		EZY30KU  		Z		A320   		Z  		GEZWA    				      		AA56912886																	
2	F		1011		EGKK		GVBA		TOM33Y   		Z		B38M   		Z  		GTUMX    				      		AA56917134																	
2	F		1006		LIRF		LFPG		AFR48XA  		Z		A320   		Z  		FGKXV    				      		AA56923846																	
2	F		940		LEMD		LFPG		EJU4580  		Z		A320   		Z  		OEIVM    				      		AA56916662																	
2	F		1025		LFBD		LFBO		RAM792Y  		Z		B738   		Z  		CNRGN    				      		AA56916966																	
2	F		830		EDVE		LFLP		DINRR    		Z		C414   		Z  		         				      		AA56880018																	
2	F		905		SBGL		LFPG		AFR485   		Z		B77W   		Z  		FGZNP    				      		AA56916370																	
2	F		1036		EGSS		GCTS		TOM40A   		Z		B738   		Z  		GTAWH    				      		AA56917725																	
2	F		1029		EGSS		LEZL		RYR2DR   		Z		B738   		Z  		EIDWD    				      		AA56921238																	
2	F		1025		LFOB		GMFF		RYR1ER   		Z		B738   		Z  		9HQCP    				      		AA56924641																	
2	F		1055		EKCH		LFPG		NSZ8FI   		Z		B38M   		Z  		SERTC    				      		AA56917398																	
2	F		1104		EGJJ		EGKB		2FIFI    		Z		BE20   		Z  		2FIFI    				      		AA56901937																	
2	F		1013		EGSS		LECH		RYR63RP  		Z		B38M   		Z  		EIIGK    				      		AA56919979																	
2	F		1034		LICJ		LFPG		EJU19JQ  		Z		A319   		Z  		OELKY    				      		AA56916683																	
2	F		1115		LFMU		LESB		FHVEY    		Z		P68    		Z  		         				      		AA56935088																	
2	F		1015		LFBO		LFRZ		BGA212H  		Z		A337   		Z  		FGXLH    				      		AA56916080																	
2	F		1021		LEMG		EGBB		RYR4BA   		Z		B738   		Z  		EIEKV    				      		AA56918788																	
2	F		1049		EGDR		LPPT		NVY806   		M		B350   		015		BRITM    				      		AA56882780																	
